id,geometry,novos_ET
Rua Professor Álvaro Rodrigues,"{'type': 'MultiLineString', 'coordinates': [[[-8.6644727, 41.1764897], [-8.664261, 41.1766932]], [[-8.6644727, 41.1764897], [-8.6647831, 41.176469], [-8.6651736, 41.1764286], [-8.6654785, 41.1763559], [-8.6657642, 41.1762646]], [[-8.6657642, 41.1762646], [-8.6654785, 41.1763559], [-8.6651736, 41.1764286], [-8.6647831, 41.176469], [-8.6644727, 41.1764897]], [[-8.6657642, 41.1762646], [-8.6659887, 41.1761685], [-8.6661931, 41.1760587], [-8.6664745, 41.175868]], [[-8.666775, 41.1755593], [-8.6665778, 41.1757931]], [[-8.6630656, 41.1779349], [-8.6631585, 41.1778387], [-8.6631888, 41.1778055], [-8.6634502, 41.1775315]], [[-8.6665778, 41.1757931], [-8.6668699, 41.1756466]], [[-8.6665778, 41.1757931], [-8.6664745, 41.175868]], [[-8.6668617, 41.1754868], [-8.666775, 41.1755593]], [[-8.664261, 41.1766932], [-8.6644727, 41.1764897]], [[-8.664261, 41.1766932], [-8.6642351, 41.1767204]], [[-8.6634502, 41.1775315], [-8.6631888, 41.1778055], [-8.6631585, 41.1778387], [-8.6630656, 41.1779349]], [[-8.6634502, 41.1775315], [-8.6636816, 41.1772977], [-8.6637448, 41.1772319]], [[-8.6637448, 41.1772319], [-8.6640904, 41.176872]], [[-8.6637448, 41.1772319], [-8.6636816, 41.1772977], [-8.6634502, 41.1775315]], [[-8.6640904, 41.176872], [-8.6637448, 41.1772319]], [[-8.6640904, 41.176872], [-8.6641275, 41.1768335]], [[-8.6641275, 41.1768335], [-8.6640904, 41.176872]], [[-8.6641275, 41.1768335], [-8.6642351, 41.1767204]], [[-8.6664745, 41.175868], [-8.6665778, 41.1757931]], [[-8.6664745, 41.175868], [-8.6661931, 41.1760587], [-8.6659887, 41.1761685], [-8.6657642, 41.1762646]], [[-8.6668699, 41.1756466], [-8.6670396, 41.1755868]], [[-8.6642351, 41.1767204], [-8.6641275, 41.1768335]], [[-8.6642351, 41.1767204], [-8.664261, 41.1766932]]]}",0
Largo de Mompilher,"{'type': 'MultiLineString', 'coordinates': [[[-8.6129916, 41.1500295], [-8.6130795, 41.1499804], [-8.6131423, 41.1499789], [-8.6140445, 41.1499575]], [[-8.6120989, 41.1502687], [-8.6128015, 41.1501064], [-8.6129123, 41.1500749], [-8.6129916, 41.1500295]], [[-8.6129897, 41.1483344], [-8.6129889, 41.148894], [-8.6129835, 41.1498314], [-8.6129916, 41.1500295]]]}",0
Travessa das Barrocas,"{'type': 'MultiLineString', 'coordinates': [[[-8.5872584, 41.1729626], [-8.587407, 41.1729708], [-8.5875464, 41.172969], [-8.5877152, 41.1729623], [-8.5880316, 41.1729437], [-8.5884157, 41.1728731], [-8.5886131, 41.1728327], [-8.5888038, 41.1727853], [-8.5888548, 41.1727542], [-8.5889031, 41.1727149]]]}",0
Rua de Currais,"{'type': 'MultiLineString', 'coordinates': [[[-8.5746436, 41.1776168], [-8.5745131, 41.1775891], [-8.5743838, 41.1775687], [-8.574232, 41.1775447], [-8.5740209, 41.1775492], [-8.5737989, 41.1775928], [-8.5737494, 41.1776121], [-8.5735962, 41.1776718]], [[-8.5735962, 41.1776718], [-8.5737494, 41.1776121], [-8.5737989, 41.1775928], [-8.5740209, 41.1775492], [-8.574232, 41.1775447], [-8.5743838, 41.1775687], [-8.5745131, 41.1775891], [-8.5746436, 41.1776168]], [[-8.5735962, 41.1776718], [-8.5734209, 41.177757], [-8.5732483, 41.1778437], [-8.5730659, 41.1779052], [-8.5726986, 41.177976]], [[-8.5726986, 41.177976], [-8.5730659, 41.1779052], [-8.5732483, 41.1778437], [-8.5734209, 41.177757], [-8.5735962, 41.1776718]], [[-8.5726986, 41.177976], [-8.5722909, 41.1781939], [-8.5721751, 41.1782702], [-8.5720707, 41.178372]], [[-8.5718878, 41.1787959], [-8.572014, 41.1784571], [-8.5720707, 41.178372]], [[-8.5718878, 41.1787959], [-8.5718474, 41.1789936], [-8.5718713, 41.1790227], [-8.571914, 41.1790498], [-8.5722951, 41.1792011]], [[-8.5720707, 41.178372], [-8.5721751, 41.1782702], [-8.5722909, 41.1781939], [-8.5726986, 41.177976]], [[-8.5720707, 41.178372], [-8.572014, 41.1784571], [-8.5718878, 41.1787959]], [[-8.5722951, 41.1792011], [-8.571914, 41.1790498], [-8.5718713, 41.1790227], [-8.5718474, 41.1789936], [-8.5718878, 41.1787959]]]}",0
Rua do Conde de Castelo Melhor,"{'type': 'MultiLineString', 'coordinates': [[[-8.5792743, 41.1652824], [-8.5790955, 41.1654306]], [[-8.5792743, 41.1652824], [-8.5793596, 41.1653373], [-8.5795594, 41.1654806], [-8.5798142, 41.1656159], [-8.5798777, 41.1656393]], [[-8.5790955, 41.1654306], [-8.5783752, 41.1660712]], [[-8.5790955, 41.1654306], [-8.5792743, 41.1652824]], [[-8.5783752, 41.1660712], [-8.5783208, 41.1661202]], [[-8.5783752, 41.1660712], [-8.5790955, 41.1654306]], [[-8.5783208, 41.1661202], [-8.5778307, 41.1665565]], [[-8.5783208, 41.1661202], [-8.5783752, 41.1660712]], [[-8.5798777, 41.1656393], [-8.5798142, 41.1656159], [-8.5795594, 41.1654806], [-8.5793596, 41.1653373], [-8.5792743, 41.1652824]]]}",0
Alameda de Cartes,"{'type': 'MultiLineString', 'coordinates': [[[-8.5783208, 41.1661202], [-8.5782524, 41.1660812], [-8.5782201, 41.166057], [-8.5781945, 41.166042]], [[-8.5781945, 41.166042], [-8.5779205, 41.1658486]], [[-8.5781945, 41.166042], [-8.5782201, 41.166057], [-8.5782524, 41.1660812], [-8.5783208, 41.1661202]], [[-8.5718084, 41.1594604], [-8.5719244, 41.1595083], [-8.5720842, 41.1595976], [-8.5731898, 41.1602174], [-8.5735323, 41.1604742], [-8.5736712, 41.1606137]], [[-8.5779205, 41.1658486], [-8.5781945, 41.166042]], [[-8.5779205, 41.1658486], [-8.5778824, 41.1657943], [-8.5778362, 41.1657093], [-8.577803, 41.1655883]], [[-8.5741352, 41.1608631], [-8.5740052, 41.1607004]], [[-8.5739278, 41.1609276], [-8.5740495, 41.1611054], [-8.5740889, 41.1611702]], [[-8.5739278, 41.1609276], [-8.5740113, 41.1609848], [-8.5740608, 41.1609859], [-8.5741178, 41.1609644], [-8.5741371, 41.1609259], [-8.5741352, 41.1608631]], [[-8.575127, 41.1623452], [-8.5750807, 41.1623458], [-8.5750387, 41.1623533], [-8.5749954, 41.1623625], [-8.5749556, 41.1623761], [-8.5749158, 41.1623904], [-8.5748901, 41.162403], [-8.5748544, 41.1624194], [-8.5748225, 41.1624435], [-8.5748023, 41.1624675], [-8.5747822, 41.1625046]], [[-8.575127, 41.1623452], [-8.5750306, 41.1622301], [-8.5750045, 41.1621567]], [[-8.5745874, 41.162352], [-8.5746702, 41.1624098], [-8.5747822, 41.1625046]], [[-8.5747822, 41.1625046], [-8.5751664, 41.1629166], [-8.5753314, 41.1630936], [-8.5754075, 41.1631586], [-8.5754823, 41.1632087], [-8.5755127, 41.1632162], [-8.5755408, 41.1632166]], [[-8.5755112, 41.1627707], [-8.575167, 41.1623895]], [[-8.5755408, 41.1632166], [-8.5755809, 41.1632596]], [[-8.575749, 41.1631462], [-8.5756787, 41.1630796], [-8.5750731, 41.162424], [-8.5747765, 41.1620213], [-8.5742507, 41.1610529], [-8.5741352, 41.1608631]], [[-8.575749, 41.1631462], [-8.5757541, 41.1631024], [-8.5757415, 41.1630642], [-8.5757219, 41.163026], [-8.5755112, 41.1627707]], [[-8.576097, 41.1635646], [-8.576021, 41.1634619], [-8.575749, 41.1631462]], [[-8.5759206, 41.1636418], [-8.5760357, 41.1638296], [-8.5761452, 41.1640504], [-8.5763094, 41.164438], [-8.5764772, 41.1648221], [-8.5765868, 41.1649972], [-8.5766756, 41.1651069], [-8.5767518, 41.1651614]], [[-8.5759206, 41.1636418], [-8.5759606, 41.1636562], [-8.576007, 41.1636586], [-8.5760586, 41.1636412], [-8.5760873, 41.1636144], [-8.576097, 41.1635646]], [[-8.5762774, 41.163906], [-8.5762239, 41.1637887], [-8.576097, 41.1635646]], [[-8.5766654, 41.1647518], [-8.5763697, 41.1641086], [-8.5762774, 41.163906]], [[-8.5775734, 41.1657813], [-8.5777246, 41.1658154], [-8.5778387, 41.1658372], [-8.5779205, 41.1658486]], [[-8.5773068, 41.1653177], [-8.5771788, 41.1652831], [-8.5769881, 41.1651819], [-8.5768149, 41.1650539], [-8.5767352, 41.1649329], [-8.5766654, 41.1647518]], [[-8.5736712, 41.1606137], [-8.57381, 41.1607649], [-8.5739278, 41.1609276]], [[-8.575167, 41.1623895], [-8.575127, 41.1623452]], [[-8.5755809, 41.1632596], [-8.5758238, 41.1635255], [-8.5759206, 41.1636418]], [[-8.576947, 41.1652911], [-8.5769961, 41.1653133], [-8.5770375, 41.1653379], [-8.5770718, 41.1653677], [-8.577157, 41.1654484]], [[-8.5767518, 41.1651614], [-8.5768353, 41.1652212], [-8.576947, 41.1652911]], [[-8.5740889, 41.1611702], [-8.5745758, 41.1620758], [-8.5748882, 41.1624965], [-8.5755408, 41.1632166]], [[-8.5733956, 41.1601551], [-8.5733157, 41.1600948], [-8.572835, 41.1598242]], [[-8.5740052, 41.1607004], [-8.5739923, 41.1606842], [-8.5738088, 41.1604784], [-8.5736438, 41.1603259], [-8.5733956, 41.1601551]], [[-8.572835, 41.1598242], [-8.5722181, 41.159477], [-8.5721256, 41.1594215], [-8.5720417, 41.1593021]]]}",0
Rua Professor Antão de Almeida Garrett,"{'type': 'MultiLineString', 'coordinates': [[[-8.6345862, 41.1716781], [-8.6346847, 41.1717422], [-8.6348195, 41.1718155]], [[-8.6356055, 41.1723127], [-8.6360773, 41.1726739]], [[-8.6356055, 41.1723127], [-8.6355319, 41.1722534], [-8.6354311, 41.1721842]], [[-8.6367283, 41.1735276], [-8.6365702, 41.1732915], [-8.6362242, 41.1728232], [-8.6361277, 41.1727146], [-8.6360773, 41.1726739]], [[-8.6354311, 41.1721842], [-8.6349978, 41.1719218]], [[-8.6354311, 41.1721842], [-8.6355319, 41.1722534], [-8.6356055, 41.1723127]], [[-8.6360773, 41.1726739], [-8.6356055, 41.1723127]], [[-8.6360773, 41.1726739], [-8.6361277, 41.1727146], [-8.6362242, 41.1728232], [-8.6365702, 41.1732915], [-8.6367283, 41.1735276]], [[-8.6348195, 41.1718155], [-8.6348804, 41.1718507], [-8.6349978, 41.1719218]], [[-8.6348195, 41.1718155], [-8.6346847, 41.1717422], [-8.6345862, 41.1716781]], [[-8.6348195, 41.1718155], [-8.6347887, 41.1717221], [-8.6348071, 41.1716673], [-8.6348482, 41.171624]], [[-8.6348482, 41.171624], [-8.6348071, 41.1716673], [-8.6347887, 41.1717221], [-8.6348195, 41.1718155]], [[-8.6349978, 41.1719218], [-8.6354311, 41.1721842]], [[-8.6349978, 41.1719218], [-8.6348804, 41.1718507], [-8.6348195, 41.1718155]]]}",0
Rua Professor Fernando Magano,"{'type': 'MultiLineString', 'coordinates': [[[-8.636927, 41.1747517], [-8.6369914, 41.1749476], [-8.6371168, 41.1751454], [-8.6375195, 41.1756784]], [[-8.636927, 41.1747517], [-8.6369019, 41.1746762], [-8.6368954, 41.1745984], [-8.6368882, 41.174464]], [[-8.6375195, 41.1756784], [-8.6371168, 41.1751454], [-8.6369914, 41.1749476], [-8.636927, 41.1747517]], [[-8.6368882, 41.174464], [-8.6368954, 41.1745984], [-8.6369019, 41.1746762], [-8.636927, 41.1747517]], [[-8.6368882, 41.174464], [-8.6368916, 41.1743132], [-8.6368952, 41.1741535], [-8.6368451, 41.1739001], [-8.6368016, 41.1737166], [-8.6367626, 41.17359]], [[-8.6367283, 41.1735276], [-8.6367626, 41.17359]], [[-8.6367626, 41.17359], [-8.6367283, 41.1735276]], [[-8.6367626, 41.17359], [-8.6368016, 41.1737166], [-8.6368451, 41.1739001], [-8.6368952, 41.1741535], [-8.6368916, 41.1743132], [-8.6368882, 41.174464]]]}",0
Rua da Senhora do Porto,"{'type': 'MultiLineString', 'coordinates': [[[-8.6313395, 41.176617], [-8.6312265, 41.1766821]], [[-8.6332854, 41.1756397], [-8.6322912, 41.176082], [-8.6317917, 41.1763321], [-8.6314274, 41.1765617], [-8.6313395, 41.176617]], [[-8.6312265, 41.1766821], [-8.6311892, 41.1767061], [-8.6311485, 41.176733]], [[-8.630974, 41.1768481], [-8.6297533, 41.1776299]], [[-8.6297533, 41.1776299], [-8.6291209, 41.1780419], [-8.6289971, 41.1780834]], [[-8.6235218, 41.1791825], [-8.6235376, 41.1792123], [-8.6239835, 41.1795987], [-8.6240615, 41.1796334], [-8.6241386, 41.179626], [-8.6243302, 41.179566]], [[-8.626693, 41.1788258], [-8.6243302, 41.179566]], [[-8.626693, 41.1788258], [-8.6274457, 41.1785966]], [[-8.6289971, 41.1780834], [-8.6274457, 41.1785966]], [[-8.6289971, 41.1780834], [-8.6291209, 41.1780419], [-8.6297533, 41.1776299]], [[-8.6274457, 41.1785966], [-8.626693, 41.1788258]], [[-8.6243302, 41.179566], [-8.626693, 41.1788258]], [[-8.6243302, 41.179566], [-8.6241386, 41.179626], [-8.6240615, 41.1796334], [-8.6239835, 41.1795987], [-8.6235376, 41.1792123], [-8.6235218, 41.1791825]], [[-8.6311485, 41.176733], [-8.630974, 41.1768481]]]}",0
Travessa da Senhora do Porto,"{'type': 'MultiLineString', 'coordinates': [[[-8.6313395, 41.176617], [-8.6313951, 41.1766661], [-8.6315715, 41.1769151]], [[-8.6315715, 41.1769151], [-8.6317863, 41.1772899]], [[-8.6315715, 41.1769151], [-8.6313951, 41.1766661], [-8.6313395, 41.176617]], [[-8.6317863, 41.1772899], [-8.6315715, 41.1769151]], [[-8.6317863, 41.1772899], [-8.6317272, 41.1775545]], [[-8.6317863, 41.1772899], [-8.6318889, 41.1772924], [-8.632645, 41.1774465], [-8.6327727, 41.1774435]], [[-8.6347721, 41.1773765], [-8.6348869, 41.1773908]], [[-8.6347721, 41.1773765], [-8.6346991, 41.1773733], [-8.6346465, 41.1773701], [-8.6338295, 41.1772869], [-8.6337362, 41.1772863]], [[-8.6337362, 41.1772863], [-8.6336537, 41.1773118], [-8.6334216, 41.1773698], [-8.6331624, 41.1774147], [-8.6329499, 41.1774394], [-8.6327727, 41.1774435]], [[-8.6337362, 41.1772863], [-8.6338295, 41.1772869], [-8.6346465, 41.1773701], [-8.6346991, 41.1773733], [-8.6347721, 41.1773765]], [[-8.6317272, 41.1775545], [-8.6317863, 41.1772899]], [[-8.6373264, 41.1763313], [-8.6372719, 41.1763693], [-8.6371442, 41.176676]], [[-8.6371442, 41.176676], [-8.6369573, 41.1771735], [-8.6369086, 41.177232], [-8.6362948, 41.1777942], [-8.6362601, 41.1778038], [-8.6362213, 41.1777973], [-8.6356055, 41.1775576], [-8.6349458, 41.177391], [-8.6348869, 41.1773908]], [[-8.6371442, 41.176676], [-8.6372719, 41.1763693], [-8.6373264, 41.1763313]], [[-8.6348869, 41.1773908], [-8.6347721, 41.1773765]], [[-8.6348869, 41.1773908], [-8.6349458, 41.177391], [-8.6356055, 41.1775576], [-8.6362213, 41.1777973], [-8.6362601, 41.1778038], [-8.6362948, 41.1777942], [-8.6369086, 41.177232], [-8.6369573, 41.1771735], [-8.6371442, 41.176676]], [[-8.6327727, 41.1774435], [-8.632645, 41.1774465], [-8.6318889, 41.1772924], [-8.6317863, 41.1772899]], [[-8.6327727, 41.1774435], [-8.6329499, 41.1774394], [-8.6331624, 41.1774147], [-8.6334216, 41.1773698], [-8.6336537, 41.1773118], [-8.6337362, 41.1772863]]]}",0
Avenida Dom Pedro IV,"{'type': 'MultiLineString', 'coordinates': [[[-8.673447, 41.1560009], [-8.6733604, 41.155863], [-8.6732717, 41.1557217], [-8.6731605, 41.155555], [-8.6730761, 41.1554601]], [[-8.6789337, 41.161334], [-8.6792435, 41.1616211], [-8.679159, 41.1616705], [-8.6790547, 41.1617316], [-8.6788019, 41.1615014], [-8.6786972, 41.1614692]], [[-8.6786972, 41.1614692], [-8.6788019, 41.1615014], [-8.6790547, 41.1617316], [-8.679159, 41.1616705], [-8.6792435, 41.1616211], [-8.6789337, 41.161334]], [[-8.6786972, 41.1614692], [-8.6781959, 41.1609428], [-8.6782028, 41.1608889], [-8.6781626, 41.1608344], [-8.6780875, 41.1607759], [-8.6780097, 41.1607314], [-8.6779238, 41.160689], [-8.6778407, 41.1606648], [-8.6777683, 41.1606365], [-8.6776826, 41.1606274]], [[-8.6776826, 41.1606274], [-8.6777683, 41.1606365], [-8.6778407, 41.1606648], [-8.6779238, 41.160689], [-8.6780097, 41.1607314], [-8.6780875, 41.1607759], [-8.6781626, 41.1608344], [-8.6782028, 41.1608889], [-8.6781959, 41.1609428], [-8.6786972, 41.1614692]], [[-8.6776014, 41.1602744], [-8.6775118, 41.1601929]], [[-8.6775118, 41.1601929], [-8.6776014, 41.1602744]]]}",0
Travessa de Anselmo Braancamp,"{'type': 'MultiLineString', 'coordinates': [[[-8.6012999, 41.1545392], [-8.6005458, 41.1545339]], [[-8.6005458, 41.1545339], [-8.5999968, 41.1545335]], [[-8.6005458, 41.1545339], [-8.6012999, 41.1545392]], [[-8.5999968, 41.1545335], [-8.5994778, 41.1545295]]]}",0
Rua de José Conceição Sousa,"{'type': 'MultiLineString', 'coordinates': [[[-8.6391397, 41.1660068], [-8.6391417, 41.1657891]], [[-8.6383307, 41.1650647], [-8.6389708, 41.1656161]], [[-8.6389708, 41.1656161], [-8.6383307, 41.1650647]], [[-8.6389708, 41.1656161], [-8.6391111, 41.1657179], [-8.639129, 41.1657441], [-8.6391375, 41.1657649], [-8.6391417, 41.1657891]], [[-8.6391417, 41.1657891], [-8.6391397, 41.1660068]], [[-8.6391417, 41.1657891], [-8.6391375, 41.1657649], [-8.639129, 41.1657441], [-8.6391111, 41.1657179], [-8.6389708, 41.1656161]]]}",0
Rua do Padre António Coutinho,"{'type': 'MultiLineString', 'coordinates': [[[-8.6373972, 41.1681377], [-8.6370364, 41.1673628]], [[-8.6371357, 41.1667746], [-8.6373551, 41.167285]], [[-8.6370364, 41.1673628], [-8.6373551, 41.167285]], [[-8.6370364, 41.1673628], [-8.6373972, 41.1681377]], [[-8.6379634, 41.1671363], [-8.6373551, 41.167285]], [[-8.6373551, 41.167285], [-8.6379634, 41.1671363]], [[-8.6373551, 41.167285], [-8.6370364, 41.1673628]], [[-8.6373551, 41.167285], [-8.6371357, 41.1667746]]]}",0
Rua de Domingos Machado,"{'type': 'MultiLineString', 'coordinates': [[[-8.632842, 41.1663837], [-8.6325428, 41.1658891]], [[-8.6331738, 41.1669134], [-8.6330845, 41.1667451], [-8.632842, 41.1663837]], [[-8.6321216, 41.1651916], [-8.6317726, 41.1646119]], [[-8.6325428, 41.1658891], [-8.632427, 41.1656977]], [[-8.632427, 41.1656977], [-8.6321216, 41.1651916]]]}",0
Travessa do Monte de Ramalde,"{'type': 'MultiLineString', 'coordinates': [[[-8.632842, 41.1663837], [-8.6333362, 41.1662069], [-8.6335105, 41.1662069], [-8.6339799, 41.1663038], [-8.6342347, 41.1663381], [-8.6346986, 41.1663708]], [[-8.6346986, 41.1663708], [-8.6342347, 41.1663381], [-8.6339799, 41.1663038], [-8.6335105, 41.1662069], [-8.6333362, 41.1662069], [-8.632842, 41.1663837]]]}",0
Travessa de Ferreira dos Santos,"{'type': 'MultiLineString', 'coordinates': [[[-8.5770375, 41.1565352], [-8.5769946, 41.1565769], [-8.5769744, 41.1565975], [-8.5769514, 41.1566421], [-8.5769432, 41.1566655], [-8.5769426, 41.156696], [-8.5769455, 41.1567264], [-8.5769704, 41.1567665], [-8.5770248, 41.1568167]], [[-8.5785524, 41.1564989], [-8.5778022, 41.1565125], [-8.5774429, 41.1565285], [-8.5770375, 41.1565352]]]}",0
Rua Emílio Biel,"{'type': 'MultiLineString', 'coordinates': [[[-8.576043, 41.1602159], [-8.5759379, 41.160228], [-8.5757706, 41.1602345], [-8.5755171, 41.1602503], [-8.575352, 41.1602712], [-8.5752199, 41.1602931]], [[-8.5752199, 41.1602931], [-8.5750999, 41.1603219], [-8.574989, 41.1603612]]]}",0
Rua do Alto da Bela,"{'type': 'MultiLineString', 'coordinates': [[[-8.5766162, 41.1527873], [-8.5765821, 41.1528102], [-8.5764464, 41.152827], [-8.5763936, 41.152864], [-8.5763573, 41.1529054], [-8.5762858, 41.153015]], [[-8.5756839, 41.1547683], [-8.575657, 41.1548206], [-8.5755266, 41.1550259], [-8.5754318, 41.1551923], [-8.5753968, 41.1552813], [-8.5753663, 41.1553738], [-8.575361, 41.1554116], [-8.5753618, 41.155686], [-8.5753297, 41.1557424], [-8.5752947, 41.1557806]], [[-8.5756839, 41.1547683], [-8.5756943, 41.1547176], [-8.5756954, 41.1546507], [-8.5756773, 41.1542196], [-8.575688, 41.154067], [-8.5756968, 41.1540271], [-8.5757149, 41.1539849], [-8.5757341, 41.1539657], [-8.5757595, 41.1539487], [-8.5758208, 41.153752], [-8.5758457, 41.1536702], [-8.5758752, 41.1536047], [-8.5759343, 41.153483], [-8.5759663, 41.1533791], [-8.5759847, 41.153357], [-8.5760155, 41.1533302], [-8.5760848, 41.1532662], [-8.5761531, 41.1531856]], [[-8.5762858, 41.153015], [-8.5761883, 41.1531441], [-8.5761531, 41.1531856]], [[-8.5762858, 41.153015], [-8.5763573, 41.1529054], [-8.5763936, 41.152864], [-8.5764464, 41.152827], [-8.5765821, 41.1528102], [-8.5766162, 41.1527873]], [[-8.5752947, 41.1557806], [-8.5753297, 41.1557424], [-8.5753618, 41.155686], [-8.575361, 41.1554116], [-8.5753663, 41.1553738], [-8.5753968, 41.1552813], [-8.5754318, 41.1551923], [-8.5755266, 41.1550259], [-8.575657, 41.1548206], [-8.5756839, 41.1547683]], [[-8.5761531, 41.1531856], [-8.5760848, 41.1532662], [-8.5760155, 41.1533302], [-8.5759847, 41.153357], [-8.5759663, 41.1533791], [-8.5759343, 41.153483], [-8.5758752, 41.1536047], [-8.5758457, 41.1536702], [-8.5758208, 41.153752], [-8.5757595, 41.1539487], [-8.5757341, 41.1539657], [-8.5757149, 41.1539849], [-8.5756968, 41.1540271], [-8.575688, 41.154067], [-8.5756773, 41.1542196], [-8.5756954, 41.1546507], [-8.5756943, 41.1547176], [-8.5756839, 41.1547683]], [[-8.5761531, 41.1531856], [-8.5761883, 41.1531441], [-8.5762858, 41.153015]]]}",0
Rua Bouça Ribas,"{'type': 'MultiLineString', 'coordinates': [[[-8.5752199, 41.1602931], [-8.575453, 41.1606975], [-8.575467, 41.1607582], [-8.5754764, 41.1608636], [-8.5754698, 41.1609276]], [[-8.5757787, 41.1609522], [-8.5757023, 41.1609258], [-8.5755735, 41.1609133], [-8.5754698, 41.1609276]], [[-8.5754698, 41.1609276], [-8.5754544, 41.1610058], [-8.5754418, 41.1611071]], [[-8.5754698, 41.1609276], [-8.5754764, 41.1608636], [-8.575467, 41.1607582], [-8.575453, 41.1606975], [-8.5752199, 41.1602931]], [[-8.5754418, 41.1611071], [-8.5754544, 41.1610058], [-8.5754698, 41.1609276]]]}",0
Rua de Nossa Senhora do Calvário,"{'type': 'MultiLineString', 'coordinates': [[[-8.5704608, 41.1628534], [-8.5704434, 41.1629076], [-8.5704153, 41.1629868]], [[-8.5719234, 41.1618689], [-8.5718419, 41.1618906]], [[-8.5718419, 41.1618906], [-8.5715467, 41.1619601], [-8.5714447, 41.1619993], [-8.5713377, 41.1620395], [-8.5712469, 41.1620858], [-8.5710788, 41.1621949], [-8.5709482, 41.1622959]], [[-8.5709482, 41.1622959], [-8.5708409, 41.1623862], [-8.5707604, 41.1624725], [-8.5705722, 41.1627024]], [[-8.5705722, 41.1627024], [-8.5704608, 41.1628534]], [[-8.5704153, 41.1629868], [-8.5703721, 41.1631371], [-8.5703318, 41.1632798], [-8.570307, 41.1634156], [-8.5703032, 41.1636598], [-8.5703257, 41.1637883], [-8.5703543, 41.1639168], [-8.5704097, 41.164078], [-8.5705066, 41.1642751], [-8.5706599, 41.1645033]], [[-8.5722123, 41.1617603], [-8.5719234, 41.1618689]], [[-8.574989, 41.1603612], [-8.574542, 41.1605529], [-8.5741373, 41.1607377], [-8.5735708, 41.1609933], [-8.573377, 41.1610971], [-8.5731763, 41.1612312], [-8.5728364, 41.1614856], [-8.5726376, 41.1615895], [-8.5722123, 41.1617603]], [[-8.5706599, 41.1645033], [-8.5706704, 41.1645188], [-8.5707506, 41.1646183], [-8.5708267, 41.1646965], [-8.5708734, 41.1647335], [-8.5709253, 41.1647651], [-8.5710489, 41.1648146], [-8.5711763, 41.1648549], [-8.5712544, 41.1648696]]]}",0
