,OBJECTID,BGRI2021,DT21,DTMN21,DTMNFR21,DTMNFRSEC21,SECNUM21,SSNUM21,SECSSNUM21,SUBSECCAO,NUTS1,NUTS2,NUTS3,N_EDIFICIOS_CLASSICOS,N_EDIFICIOS_CLASS_CONST_1_OU_2_ALOJ,N_EDIFICIOS_CLASS_CONST_3_OU_MAIS_ALOJAMENTOS,N_EDIFICIOS_EXCLUSIV_RESID,N_EDIFICIOS_1_OU_2_PISOS,N_EDIFICIOS_3_OU_MAIS_PISOS,N_EDIFICIOS_CONSTR_ANTES_1945,N_EDIFICIOS_CONSTR_1946_1980,N_EDIFICIOS_CONSTR_1981_2000,N_EDIFICIOS_CONSTR_2001_2010,N_EDIFICIOS_CONSTR_2011_2021,N_EDIFICIOS_COM_NECESSIDADES_REPARACAO,N_ALOJAMENTOS_TOTAL,N_ALOJAMENTOS_FAMILIARES,N_ALOJAMENTOS_FAM_CLASS_RHABITUAL,N_ALOJAMENTOS_FAM_CLASS_VAGOS_OU_RESID_SECUNDARIA,N_RHABITUAL_ACESSIVEL_CADEIRAS_RODAS,N_RHABITUAL_COM_ESTACIONAMENTO,N_RHABITUAL_PROP_OCUP,N_RHABITUAL_ARRENDADOS,N_AGREGADOS_DOMESTICOS_PRIVADOS,N_ADP_1_OU_2_PESSOAS,N_ADP_3_OU_MAIS_PESSOAS,N_NUCLEOS_FAMILIARES,N_NUCLEOS_FAMILIARES_COM_FILHOS_TENDO_O_MAIS_NOVO_MENOS_DE_25,N_INDIVIDUOS,N_INDIVIDUOS_H,N_INDIVIDUOS_M,N_INDIVIDUOS_0_14,N_INDIVIDUOS_15_24,N_INDIVIDUOS_25_64,N_INDIVIDUOS_65_OU_MAIS,SHAPE_Length,SHAPE_Area,geometry,ALs,pressao,Freguesia
1397,178022,13121802407,13,1312,131218,131218024,024,07,02407,13121802407,1,11,11A,15.0,11.0,4.0,14.0,9.0,6.0,12.0,1.0,1.0,0.0,1.0,11.0,39.0,39.0,16.0,23.0,2.0,1.0,1.0,13.0,16.0,12.0,4.0,10.0,4.0,30.0,14.0,16.0,2.0,2.0,15.0,11.0,716.974713376956,20487.4184505176,"MULTIPOLYGON (((-8.629070217877906 41.147714646955066, -8.629007521856131 41.14766678227798, -8.628811982321189 41.14758189970886, -8.628824631052046 41.14754683723157, -8.628917049571974 41.14729860351167, -8.628966751487143 41.14722362007924, -8.629076737495678 41.14717085016336, -8.629081100793647 41.14677989630604, -8.62917843960368 41.14642627664048, -8.629095154430505 41.14632523356772, -8.628882598579816 41.14577327901136, -8.629649649962582 41.14643481126047, -8.63034710690687 41.146393032676436, -8.630538770590546 41.14638154222403, -8.630718936043545 41.14655052328456, -8.63084935063365 41.14665523251623, -8.63115341374318 41.14681210596411, -8.63114234450349 41.146825884569814, -8.631027954457952 41.14696840933642, -8.630801078808377 41.14700344606826, -8.630744884215488 41.147125162149756, -8.630446144669628 41.14728917549972, -8.63036591557374 41.14729331359215, -8.630293941933186 41.14732903840476, -8.630096775220565 41.14749681563373, -8.629987394183404 41.14759654884302, -8.629821500974687 41.14759663579492, -8.629768965319894 41.147606984117516, -8.629663900987104 41.14763019107588, -8.629581182109249 41.147659640701136, -8.629594399689994 41.14769846275144, -8.629590448535033 41.14770669085535, -8.629541733529393 41.14780807917882, -8.629354515235576 41.14782058432585, -8.629070217877906 41.147714646955066)))",5.0,0.3125,União das freguesias de Lordelo do Ouro e Massarelos
1398,178023,13120202505,13,1312,131202,131202025,025,05,02505,13120202505,1,11,11A,4.0,0.0,4.0,3.0,0.0,4.0,0.0,3.0,0.0,1.0,0.0,3.0,29.0,29.0,25.0,4.0,5.0,9.0,12.0,11.0,25.0,15.0,10.0,21.0,8.0,63.0,31.0,32.0,6.0,7.0,30.0,20.0,303.285704402203,4226.73423636567,"MULTIPOLYGON (((-8.598692172503654 41.1470243728137, -8.599623214387744 41.14731766177768, -8.599828359451502 41.14734657040045, -8.599038991516533 41.147950012128746, -8.598692172503654 41.1470243728137)))",4.0,0.16,Bonfim
1399,178024,13121702703,13,1312,131217,131217027,027,03,02703,13121702703,1,11,11A,5.0,3.0,2.0,3.0,0.0,5.0,4.0,1.0,0.0,0.0,0.0,3.0,9.0,9.0,1.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,407.491874229838,10595.1575150278,"MULTIPOLYGON (((-8.611287955601778 41.147878538064525, -8.611146186330288 41.1478709253086, -8.611111026106133 41.14786648889535, -8.611058871345673 41.14785754876989, -8.610898972481069 41.14782214423279, -8.611094660845284 41.14689752806524, -8.611117335209737 41.14679038560848, -8.611482231163546 41.14683434557969, -8.612177217067563 41.147136116347475, -8.61217682674416 41.14716333815788, -8.61217632676384 41.147184168227476, -8.612175699515907 41.14721026187597, -8.612158769544948 41.14791510636888, -8.611287955601778 41.147878538064525)))",24.0,24.0,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
1400,178025,13120200401,13,1312,131202,131202004,004,01,00401,13120200401,1,11,11A,33.0,24.0,9.0,32.0,24.0,9.0,22.0,8.0,1.0,0.0,2.0,16.0,68.0,68.0,56.0,12.0,2.0,9.0,16.0,36.0,56.0,42.0,14.0,31.0,12.0,114.0,57.0,57.0,10.0,12.0,55.0,37.0,425.047109035334,11959.5795030791,"MULTIPOLYGON (((-8.589847443068846 41.14800340130161, -8.589761722323368 41.14771666668686, -8.589544314750041 41.147062532760444, -8.590697683497936 41.14684613281466, -8.590931485260477 41.14753700836458, -8.590825797205731 41.1478059997627, -8.590746976219677 41.147961371695104, -8.590649154495852 41.14803805156165, -8.590579829233366 41.148092981590516, -8.590530907874342 41.14813240608005, -8.590506893831208 41.14815279637299, -8.590489093935462 41.14816437462804, -8.590470371018867 41.14817323722699, -8.590456223079494 41.14817533739005, -8.589847443068846 41.14800340130161)))",3.0,0.05357142857142857,Bonfim
1401,178026,13120202702,13,1312,131202,131202027,027,02,02702,13120202702,1,11,11A,21.0,12.0,9.0,20.0,7.0,14.0,12.0,8.0,0.0,1.0,0.0,11.0,51.0,51.0,29.0,22.0,0.0,1.0,9.0,15.0,29.0,22.0,7.0,14.0,5.0,54.0,26.0,28.0,2.0,4.0,34.0,14.0,314.327832260546,4079.41861462416,"MULTIPOLYGON (((-8.600622505535748 41.14750020608768, -8.601306104820702 41.147273136346065, -8.601766502801343 41.14712323240869, -8.601551219638898 41.1474063687763, -8.600946588431151 41.148146123955975, -8.600622505535748 41.14750020608768)))",28.0,0.9655172413793104,Bonfim
1402,178027,13120202703,13,1312,131202,131202027,027,03,02703,13120202703,1,11,11A,8.0,4.0,4.0,8.0,2.0,6.0,5.0,3.0,0.0,0.0,0.0,5.0,18.0,18.0,6.0,12.0,0.0,0.0,1.0,4.0,6.0,5.0,1.0,2.0,1.0,9.0,4.0,5.0,1.0,2.0,5.0,1.0,311.452158697459,3058.22405214782,"MULTIPOLYGON (((-8.599038991516533 41.147950012128746, -8.599828359451502 41.14734657040045, -8.600137169139137 41.14770017447542, -8.598715207998422 41.14819720435891, -8.599038991516533 41.147950012128746)))",4.0,0.6666666666666666,Bonfim
1403,178028,13121602301,13,1312,131216,131216023,023,01,02301,13121602301,1,11,11A,12.0,12.0,0.0,12.0,11.0,1.0,1.0,11.0,0.0,0.0,0.0,9.0,16.0,16.0,12.0,4.0,1.0,2.0,4.0,7.0,12.0,9.0,3.0,7.0,3.0,26.0,11.0,15.0,2.0,2.0,13.0,9.0,184.14939049188,2116.96469372315,"MULTIPOLYGON (((-8.666709744827983 41.147898518094195, -8.666318273172728 41.147596938232375, -8.666663293398447 41.147447140739814, -8.666699522725335 41.147434763023824, -8.66673175845326 41.14742774337716, -8.666784884797268 41.147418997151, -8.666858798800616 41.147414925986986, -8.666880421947225 41.147413925357434, -8.666994011166583 41.147418304527115, -8.667010949862027 41.1475047533341, -8.66699000369324 41.147639000841835, -8.666980834906 41.147721537598876, -8.666967963232343 41.147774928223576, -8.666910595842268 41.147901024480234, -8.66688856065664 41.14793789945771, -8.666860174044041 41.14794645006113, -8.666709744827983 41.147898518094195)))",2.0,0.16666666666666666,"União das freguesias de Aldoar, Foz do Douro e Nevogilde"
1404,178029,13121703510,13,1312,131217,131217035,035,10,03510,13121703510,1,11,11A,7.0,6.0,1.0,7.0,2.0,5.0,7.0,0.0,0.0,0.0,0.0,2.0,10.0,10.0,7.0,3.0,0.0,0.0,0.0,5.0,7.0,7.0,0.0,6.0,1.0,13.0,6.0,7.0,0.0,1.0,8.0,4.0,313.710089720526,6104.60784049307,"MULTIPOLYGON (((-8.615158194411189 41.1480230467481, -8.615335178565811 41.14721645529282, -8.61589227371907 41.14728642592246, -8.616071233951153 41.14730908438177, -8.61593631375447 41.14810041833714, -8.615818051576605 41.14818268076467, -8.615158194411189 41.1480230467481)))",27.0,3.857142857142857,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
1405,178030,13121703102,13,1312,131217,131217031,031,02,03102,13121703102,1,11,11A,6.0,2.0,4.0,3.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,5.0,15.0,15.0,3.0,12.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,2.0,0.0,5.0,2.0,3.0,0.0,0.0,2.0,3.0,437.141813611204,11826.894988404,"MULTIPOLYGON (((-8.606439586940917 41.14798117729066, -8.606793292379656 41.14699807583877, -8.60802890816909 41.14727070170165, -8.60807887452177 41.14728172322792, -8.607588433740354 41.1481042489008, -8.607515447527382 41.14824229372955, -8.606439586940917 41.14798117729066)))",5.0,1.6666666666666667,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
1406,178031,13121703511,13,1312,131217,131217035,035,11,03511,13121703511,1,11,11A,12.0,6.0,6.0,9.0,1.0,11.0,0.0,4.0,5.0,1.0,2.0,3.0,34.0,34.0,27.0,7.0,1.0,4.0,8.0,16.0,27.0,21.0,6.0,14.0,5.0,52.0,20.0,32.0,4.0,4.0,24.0,20.0,1174.51851370615,80777.0593433342,"MULTIPOLYGON (((-8.624156505898256 41.14817176578241, -8.62267569810219 41.147771826277285, -8.622339567009325 41.14768154314061, -8.62226486310231 41.14766149432909, -8.621882813154334 41.1475614658258, -8.621042091158952 41.14744471017221, -8.620307144018833 41.14742408632988, -8.620381099388771 41.14730468634814, -8.620398820045612 41.14723664827435, -8.620222912854315 41.1463422443909, -8.620133848609354 41.14603350572398, -8.620350394068542 41.145987982376504, -8.622315327419944 41.14571237429751, -8.623125810954955 41.14564057104204, -8.623931884057038 41.14556779760118, -8.62393186233842 41.14556792015307, -8.623919770575966 41.14563628327016, -8.623945353422753 41.14569631980436, -8.624000074216967 41.14570257156896, -8.624445101989783 41.145671942223906, -8.624524675297097 41.145671601890555, -8.624567007276372 41.145709689833915, -8.624597806387781 41.14589360578977, -8.624711317332038 41.14646461924257, -8.624766836703044 41.1467540606837, -8.62478557507731 41.14685175275208, -8.624786360887505 41.1469564692085, -8.624766727601248 41.14711835685742, -8.624713244320365 41.14729326970107, -8.62464163869837 41.147417925475686, -8.624466095455663 41.14770996181952, -8.624184320971969 41.148179571943146, -8.624156505898256 41.14817176578241)))",33.0,1.2222222222222223,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
1407,178032,13121703103,13,1312,131217,131217031,031,03,03103,13121703103,1,11,11A,5.0,2.0,3.0,3.0,0.0,5.0,4.0,0.0,1.0,0.0,0.0,2.0,17.0,17.0,6.0,11.0,0.0,0.0,4.0,2.0,6.0,4.0,2.0,5.0,2.0,15.0,7.0,8.0,1.0,4.0,9.0,1.0,307.285397060112,5097.88673917012,"MULTIPOLYGON (((-8.607588433740354 41.1481042489008, -8.60807887452177 41.14728172322792, -8.608659184652087 41.14739858907463, -8.608431458062018 41.14776236605465, -8.608115730943803 41.14828201439964, -8.607588433740354 41.1481042489008)))",26.0,4.333333333333333,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
1408,178033,13121703104,13,1312,131217,131217031,031,04,03104,13121703104,1,11,11A,31.0,16.0,15.0,25.0,1.0,30.0,25.0,4.0,1.0,0.0,1.0,23.0,99.0,99.0,54.0,45.0,14.0,15.0,19.0,32.0,54.0,46.0,8.0,18.0,8.0,94.0,40.0,54.0,10.0,6.0,59.0,19.0,753.47892131264,33674.5562472366,"MULTIPOLYGON (((-8.60558201513245 41.14811396092102, -8.603913471084962 41.14764321285862, -8.603797413563614 41.14652758723695, -8.603830691263473 41.146517141259146, -8.604042963637584 41.14645046163852, -8.60424283446934 41.1464598976209, -8.606793292379656 41.14699807583877, -8.606439586940917 41.14798117729066, -8.606307798083467 41.14832548456311, -8.60558201513245 41.14811396092102)))",68.0,1.2592592592592593,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
1409,178034,13121602302,13,1312,131216,131216023,023,02,02302,13121602302,1,11,11A,7.0,5.0,2.0,6.0,5.0,2.0,0.0,7.0,0.0,0.0,0.0,3.0,10.0,10.0,7.0,3.0,2.0,1.0,4.0,1.0,7.0,6.0,1.0,4.0,3.0,14.0,4.0,10.0,4.0,1.0,4.0,5.0,284.618460687768,3815.56956452052,"MULTIPOLYGON (((-8.667691463202315 41.14803071538025, -8.667498302383656 41.14804978422147, -8.667494971265487 41.14805016885329, -8.66735416371908 41.14806647244996, -8.66729185184986 41.14802229164292, -8.667161138880141 41.147995302096625, -8.667060865134225 41.14798047035216, -8.666860174044041 41.14794645006113, -8.66688856065664 41.14793789945771, -8.666910595842268 41.147901024480234, -8.666967963232343 41.147774928223576, -8.666980834906 41.147721537598876, -8.66699000369324 41.147639000841835, -8.667010949862027 41.1475047533341, -8.666994011166583 41.147418304527115, -8.667278420663193 41.147511496582716, -8.667941087729186 41.14776607134376, -8.667897150494476 41.14783098690197, -8.6677613942344 41.1480025772843, -8.667759759266525 41.14800514210837, -8.667881995089138 41.1480559490184, -8.66785881336298 41.14808506775266, -8.667691463202315 41.14803071538025)))",3.0,0.42857142857142855,"União das freguesias de Aldoar, Foz do Douro e Nevogilde"
1410,178035,13121702704,13,1312,131217,131217027,027,04,02704,13121702704,1,11,11A,13.0,6.0,7.0,11.0,0.0,13.0,10.0,3.0,0.0,0.0,0.0,7.0,42.0,42.0,31.0,11.0,10.0,0.0,7.0,19.0,31.0,29.0,2.0,8.0,1.0,44.0,20.0,24.0,2.0,0.0,34.0,8.0,355.216040023971,7471.1166701708,"MULTIPOLYGON (((-8.613022504410482 41.148228996772175, -8.61310605915709 41.14803242380963, -8.613127075562435 41.147995617351285, -8.613366867051793 41.14751924882886, -8.613789677927192 41.14764224880892, -8.61405912154052 41.14771892452698, -8.61448366135949 41.14784668704453, -8.61438187152115 41.14834358488549, -8.613022504410482 41.148228996772175)))",26.0,0.8387096774193549,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
1411,178036,13120202506,13,1312,131202,131202025,025,06,02506,13120202506,1,11,11A,15.0,7.0,8.0,12.0,1.0,14.0,9.0,2.0,1.0,3.0,0.0,5.0,47.0,47.0,38.0,9.0,7.0,21.0,24.0,10.0,38.0,30.0,8.0,25.0,6.0,74.0,31.0,43.0,5.0,2.0,42.0,25.0,489.435827447254,12591.0923154975,"MULTIPOLYGON (((-8.598183014031218 41.14833022096364, -8.597960494916313 41.147824338266545, -8.597936221143405 41.147769152126976, -8.597629810249483 41.146703621261025, -8.598503183094968 41.1469688709354, -8.598692172503654 41.1470243728137, -8.599038991516533 41.147950012128746, -8.598715207998422 41.14819720435891, -8.598183525123162 41.14842092524946, -8.598183014031218 41.14833022096364)))",12.0,0.3157894736842105,Bonfim
1412,178037,13120202507,13,1312,131202,131202025,025,07,02507,13120202507,1,11,11A,36.0,22.0,14.0,32.0,6.0,30.0,20.0,11.0,1.0,4.0,0.0,6.0,102.0,102.0,85.0,17.0,12.0,23.0,54.0,27.0,85.0,56.0,29.0,57.0,26.0,189.0,93.0,96.0,20.0,21.0,102.0,46.0,640.146558292447,13349.1359497257,"MULTIPOLYGON (((-8.598095024680404 41.14834082314093, -8.597990242160423 41.1481260597908, -8.597735432342674 41.14792322905585, -8.595979716607898 41.14652564249599, -8.596213003484646 41.146282334337556, -8.597629810249483 41.146703621261025, -8.597936221143405 41.147769152126976, -8.597960494916313 41.147824338266545, -8.598183014031218 41.14833022096364, -8.598183525123162 41.14842092524946, -8.598095024680404 41.14834082314093)))",15.0,0.17647058823529413,Bonfim
1413,178038,13121702705,13,1312,131217,131217027,027,05,02705,13121702705,1,11,11A,10.0,4.0,6.0,9.0,1.0,9.0,1.0,9.0,0.0,0.0,0.0,4.0,33.0,33.0,9.0,24.0,1.0,0.0,3.0,6.0,9.0,9.0,0.0,3.0,0.0,12.0,8.0,4.0,0.0,0.0,8.0,4.0,385.838590766336,8757.57312967401,"MULTIPOLYGON (((-8.612155397541187 41.1481832387432, -8.612154880849973 41.14818311663176, -8.612158856493416 41.14806158444915, -8.612158015402887 41.14794651671646, -8.612158132289174 41.147941626862334, -8.612158769544948 41.14791510636888, -8.612175699515907 41.14721026187597, -8.612176212842241 41.14721041371572, -8.613042084457607 41.147467203881966, -8.613280821647521 41.147511712511175, -8.613366867051793 41.14751924882886, -8.613127075562435 41.147995617351285, -8.61310605915709 41.14803242380963, -8.613022504410482 41.148228996772175, -8.612991389364206 41.148302176073955, -8.612961129315284 41.14837336184126, -8.612155397541187 41.1481832387432)))",24.0,2.6666666666666665,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
1414,178039,13121602304,13,1312,131216,131216023,023,04,02304,13121602304,1,11,11A,6.0,5.0,1.0,6.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,9.0,9.0,8.0,1.0,1.0,0.0,4.0,4.0,8.0,4.0,4.0,7.0,2.0,20.0,9.0,11.0,1.0,1.0,13.0,5.0,117.258672635874,723.316168864662,"MULTIPOLYGON (((-8.666690757490892 41.14806729535339, -8.666709744827983 41.147898518094195, -8.666860174044041 41.14794645006113, -8.667060865134225 41.14798047035216, -8.667161138880141 41.147995302096625, -8.667113584504147 41.14805365284476, -8.667076308652675 41.14808536698113, -8.667045143660067 41.14809812653633, -8.666864155561095 41.14814627416773, -8.666795738542564 41.14816301510181, -8.666703530469869 41.14818653842716, -8.666690757490892 41.14806729535339)))",0.0,0.0,"União das freguesias de Aldoar, Foz do Douro e Nevogilde"
1415,178040,13120302503,13,1312,131203,131203025,025,03,02503,13120302503,1,11,11A,20.0,19.0,1.0,20.0,20.0,0.0,3.0,17.0,0.0,0.0,0.0,7.0,25.0,25.0,20.0,5.0,2.0,4.0,7.0,12.0,20.0,12.0,8.0,14.0,5.0,45.0,22.0,23.0,4.0,4.0,27.0,10.0,395.275787336437,6137.91559805351,"MULTIPOLYGON (((-8.571283395674985 41.1481767831198, -8.571351386368713 41.14816050660418, -8.571778094514228 41.14785433760231, -8.572568595359488 41.147600019846465, -8.572720193520873 41.1475019177883, -8.572803222695413 41.147472328592215, -8.572647634470632 41.147666626144925, -8.57256699380674 41.14791090716804, -8.572513328250247 41.14796555950011, -8.572286717138255 41.14805795939041, -8.572207067055452 41.148247437591664, -8.572236538501857 41.1486006512101, -8.572179187030784 41.14859236160055, -8.572114648572008 41.14858688980604, -8.572054566494502 41.148583553938316, -8.572000524388981 41.14859278133071, -8.571965579881958 41.14861857601183, -8.571283395674985 41.1481767831198)))",0.0,0.0,Campanhã
1416,178041,13121802201,13,1312,131218,131218022,022,01,02201,13121802201,1,11,11A,6.0,1.0,5.0,5.0,2.0,4.0,0.0,2.0,0.0,4.0,0.0,0.0,63.0,63.0,47.0,16.0,42.0,44.0,39.0,5.0,47.0,24.0,23.0,30.0,23.0,124.0,64.0,60.0,35.0,6.0,75.0,8.0,596.004773686965,10745.7855283683,"MULTIPOLYGON (((-8.636087963833496 41.14832124760844, -8.635676290817022 41.14831172234432, -8.635491746285084 41.14833417471366, -8.635212813800651 41.148375606131964, -8.63483190781273 41.14830202451355, -8.634569666599495 41.148245426882966, -8.634312500536735 41.14818570907346, -8.634121766181915 41.14815870093773, -8.633676145148147 41.148160076376975, -8.633342037360947 41.147869766782364, -8.633569687034544 41.147634266680676, -8.633658870124057 41.14754201942841, -8.633731954793339 41.14746009803404, -8.634340211427643 41.147683508255305, -8.634457385437704 41.14771755436297, -8.63496469814136 41.14786493106137, -8.634967838094827 41.147865853834645, -8.635511103846305 41.148004122046636, -8.635783975978809 41.14808169451722, -8.635886586875946 41.14822216667539, -8.63648548427789 41.148380346399584, -8.636087963833496 41.14832124760844)))",7.0,0.14893617021276595,União das freguesias de Lordelo do Ouro e Massarelos
1417,178042,13121802502,13,1312,131218,131218025,025,02,02502,13121802502,1,11,11A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4358.72091169212,259246.01817679,"MULTIPOLYGON (((-8.638481793863416 41.14840319450612, -8.638467983997577 41.14840274184412, -8.637543998488322 41.14833315054375, -8.637214323791671 41.1483015621679, -8.636618824002094 41.14823557238673, -8.635783975978809 41.14808169451722, -8.635511103846305 41.148004122046636, -8.634967838094827 41.147865853834645, -8.63496469814136 41.14786493106137, -8.634457385437704 41.14771755436297, -8.634340211427643 41.147683508255305, -8.633731954793339 41.14746009803404, -8.63287976910813 41.146975746930366, -8.632703695406049 41.14717205295734, -8.632547634451205 41.14708957984618, -8.631969348922 41.1467785646858, -8.631920131449204 41.14675209069954, -8.631430949260258 41.14648662357975, -8.631273824740221 41.146398553518104, -8.631161640612286 41.14637483669794, -8.631084025800531 41.14635436497521, -8.631011303806268 41.14630687788059, -8.630876578398093 41.14591607659822, -8.630839789480333 41.14580971037235, -8.630715803124994 41.14572628486589, -8.630533645444551 41.14566994342945, -8.630114064859717 41.14564259566449, -8.629698484056437 41.14554238654454, -8.629329309465284 41.14535213410545, -8.628921429517359 41.14514176114702, -8.628654237528153 41.14504559893042, -8.62797216311435 41.144815758406416, -8.627437775675375 41.14478028765345, -8.627108701369226 41.144763947231496, -8.626768274348299 41.144775738230194, -8.625351776704163 41.14480292141225, -8.625311566141402 41.14479842086763, -8.62527134359865 41.144793910455356, -8.625159875274637 41.14476634075558, -8.6235451730227 41.144276527003804, -8.623765921309648 41.14398781106229, -8.62362383544766 41.14389441510319, -8.623357149641496 41.14372087649914, -8.62252120088604 41.143192563927656, -8.621597859050977 41.142539815314834, -8.621401373177626 41.14248185793518, -8.62037136532322 41.14181829871098, -8.61999834558232 41.14158208224604, -8.61982309855092 41.14148071686786, -8.619635139033429 41.14138381705341, -8.61945506705539 41.141290395334, -8.619172314497128 41.1411471685495, -8.618858960164863 41.141005867381665, -8.618709778682064 41.140949049358646, -8.619527232842835 41.13979538572113, -8.619704575607043 41.13984271559923, -8.621414897089133 41.14119590109903, -8.623454534625074 41.1427110824415, -8.624972047201789 41.14333353188426, -8.625654760280739 41.14361333925305, -8.628160116413726 41.143809381293295, -8.629813198889659 41.14414241861229, -8.630360186496025 41.144317344775395, -8.631266949428417 41.144607759850764, -8.631463367215666 41.14467047476785, -8.632127939654085 41.14497714522261, -8.633207394403824 41.14547524949688, -8.63486396881566 41.146240042679125, -8.635347387928775 41.14646303237259, -8.63672698632328 41.14715652706784, -8.639072001357333 41.14746838263079, -8.639824977144047 41.14739687114692, -8.639958496048001 41.147976695540066, -8.640008177996025 41.14820709378265, -8.640092073614174 41.14845634510903, -8.638481793863416 41.14840319450612)))",3.0,inf,União das freguesias de Lordelo do Ouro e Massarelos
